Substrate,Order,Taxa,Date,Survey,Site,Replica,N,Nkg
ASU,Isopoda,Eurydice convexa,14/01/2014,D,Bonanza ,a,0,0
ASU,Isopoda,Stenetrium serratum,14/01/2014,D,Bonanza ,a,0,0
ASU,Cumacea,Cumella muriarui,14/01/2014,D,Bonanza ,b,0,0
ASU,Isopoda,Dicerceis kensleyi,14/01/2014,D,Bonanza ,b,0,0
ASU,Isopoda,Dynameninae A,14/01/2014,D,Bonanza ,b,0,0
ASU,Isopoda,Eurydice convexa,14/01/2014,D,Bonanza ,b,0,0
ASU,Isopoda,Stenetrium serratum,14/01/2014,D,Bonanza ,b,0,0
ASU,Amphipoda,Hippomedon sp,06/05/2013,A,Bonanza,a,0,0
ASU,Tanaidacea,Mesokalliapseudes bahamensis,06/05/2013,A,Bonanza,a,0,0
ASU,Amphipoda,Idunella sp,06/05/2013,A,Bonanza,a,0,0
ASU,Isopoda,Limnoria platycauda,06/05/2013,A,Bonanza,a,0,0
ASU,Isopoda,Machatrium spathulicarpus,06/05/2013,A,Bonanza,a,0,0
ASU,Amphipoda,Maerella sp,06/05/2013,A,Bonanza,a,0,0
ASU,Amphipoda,Hippomedon sp,06/05/2013,A,Bonanza,b,0,0
ASU,Tanaidacea,Mesokalliapseudes bahamensis,06/05/2013,A,Bonanza,b,0,0
ASU,Amphipoda,Idunella sp,06/05/2013,A,Bonanza,b,0,0
ASU,Isopoda,Limnoria platycauda,06/05/2013,A,Bonanza,b,0,0
ASU,Isopoda,Machatrium spathulicarpus,06/05/2013,A,Bonanza,b,0,0
ASU,Amphipoda,Maerella sp,06/05/2013,A,Bonanza,b,0,0
ASU,Amphipoda,Hippomedon sp,06/08/2013,B,Bonanza,a,0,0
ASU,Tanaidacea,Mesokalliapseudes bahamensis,06/08/2013,B,Bonanza,a,0,0
ASU,Amphipoda,Idunella sp,06/08/2013,B,Bonanza,a,0,0
ASU,Isopoda,Limnoria platycauda,06/08/2013,B,Bonanza,a,0,0
ASU,Isopoda,Machatrium spathulicarpus,06/08/2013,B,Bonanza,a,0,0
ASU,Amphipoda,Maerella sp,06/08/2013,B,Bonanza,a,0,0
ASU,Amphipoda,Hippomedon sp,06/08/2013,B,Bonanza,b,0,0
ASU,Tanaidacea,Mesokalliapseudes bahamensis,06/08/2013,B,Bonanza,b,0,0
ASU,Amphipoda,Idunella sp,06/08/2013,B,Bonanza,b,0,0
ASU,Isopoda,Limnoria platycauda,06/08/2013,B,Bonanza,b,0,0
ASU,Isopoda,Machatrium spathulicarpus,06/08/2013,B,Bonanza,b,0,0
ASU,Amphipoda,Maerella sp,06/08/2013,B,Bonanza,b,0,0
ASU,Amphipoda,Hippomedon sp,07/11/2013,C,Bonanza,a,0,0
ASU,Tanaidacea,Mesokalliapseudes bahamensis,07/11/2013,C,Bonanza,a,0,0
ASU,Amphipoda,Idunella sp,07/11/2013,C,Bonanza,a,0,0
ASU,Isopoda,Limnoria platycauda,07/11/2013,C,Bonanza,a,0,0
ASU,Isopoda,Machatrium spathulicarpus,07/11/2013,C,Bonanza,a,0,0
ASU,Amphipoda,Maerella sp,07/11/2013,C,Bonanza,a,0,0
ASU,Amphipoda,Hippomedon sp,07/11/2013,C,Bonanza,b,0,0
ASU,Tanaidacea,Mesokalliapseudes bahamensis,07/11/2013,C,Bonanza,b,0,0
ASU,Amphipoda,Idunella sp,07/11/2013,C,Bonanza,b,0,0
ASU,Isopoda,Limnoria platycauda,07/11/2013,C,Bonanza,b,0,0
ASU,Isopoda,Machatrium spathulicarpus,07/11/2013,C,Bonanza,b,0,0
ASU,Amphipoda,Maerella sp,07/11/2013,C,Bonanza,b,0,0
ASU,Amphipoda,Hippomedon sp,14/01/2014,D,Bonanza ,a,0,0
ASU,Tanaidacea,Mesokalliapseudes bahamensis,14/01/2014,D,Bonanza ,a,0,0
ASU,Amphipoda,Idunella sp,14/01/2014,D,Bonanza ,a,0,0
ASU,Isopoda,Limnoria platycauda,14/01/2014,D,Bonanza ,a,0,0
ASU,Isopoda,Machatrium spathulicarpus,14/01/2014,D,Bonanza ,a,0,0
ASU,Amphipoda,Maerella sp,14/01/2014,D,Bonanza ,a,0,0
ASU,Amphipoda,Hippomedon sp,14/01/2014,D,Bonanza ,b,0,0
ASU,Tanaidacea,Mesokalliapseudes bahamensis,14/01/2014,D,Bonanza ,b,0,0
ASU,Amphipoda,Idunella sp,14/01/2014,D,Bonanza ,b,0,0
ASU,Isopoda,Limnoria platycauda,14/01/2014,D,Bonanza ,b,0,0
ASU,Isopoda,Machatrium spathulicarpus,14/01/2014,D,Bonanza ,b,0,0
ASU,Amphipoda,Maerella sp,14/01/2014,D,Bonanza ,b,0,0
ASU,Isopoda,Mesanthura hopkinsi,06/05/2013,A,Bonanza,a,0,0
ASU,Isopoda,Mesanthura sp,06/05/2013,A,Bonanza,a,0,0
ASU,Isopoda,Metacirolana agaricicola,06/05/2013,A,Bonanza,a,0,0
ASU,Decapoda,Metapenaeopsis martinella,06/05/2013,A,Bonanza,a,0,0
ASU,Isopoda,Neocirolana obtruncata,06/05/2013,A,Bonanza,a,0,0
ASU,Decapoda,Penaeidae,06/05/2013,A,Bonanza,a,0,0
ASU,Isopoda,Pendanthura sp,06/05/2013,A,Bonanza,a,0,0
ASU,Isopoda,Mesanthura hopkinsi,06/05/2013,A,Bonanza,b,0,0
ASU,Isopoda,Mesanthura sp,06/05/2013,A,Bonanza,b,0,0
ASU,Isopoda,Metacirolana agaricicola,06/05/2013,A,Bonanza,b,0,0
ASU,Decapoda,Metapenaeopsis martinella,06/05/2013,A,Bonanza,b,0,0
ASU,Isopoda,Neocirolana obtruncata,06/05/2013,A,Bonanza,b,0,0
ASU,Decapoda,Penaeidae,06/05/2013,A,Bonanza,b,0,0
ASU,Isopoda,Pendanthura sp,06/05/2013,A,Bonanza,b,0,0
ASU,Isopoda,Mesanthura hopkinsi,06/08/2013,B,Bonanza,a,0,0
ASU,Isopoda,Mesanthura sp,06/08/2013,B,Bonanza,a,0,0
ASU,Isopoda,Metacirolana agaricicola,06/08/2013,B,Bonanza,a,0,0
ASU,Decapoda,Metapenaeopsis martinella,06/08/2013,B,Bonanza,a,0,0
ASU,Isopoda,Neocirolana obtruncata,06/08/2013,B,Bonanza,a,0,0
ASU,Decapoda,Penaeidae,06/08/2013,B,Bonanza,a,0,0
ASU,Isopoda,Pendanthura sp,06/08/2013,B,Bonanza,a,0,0
ASU,Isopoda,Mesanthura hopkinsi,06/08/2013,B,Bonanza,b,0,0
ASU,Isopoda,Mesanthura sp,06/08/2013,B,Bonanza,b,0,0
ASU,Isopoda,Metacirolana agaricicola,06/08/2013,B,Bonanza,b,0,0
ASU,Decapoda,Metapenaeopsis martinella,06/08/2013,B,Bonanza,b,0,0
ASU,Isopoda,Neocirolana obtruncata,06/08/2013,B,Bonanza,b,0,0
ASU,Decapoda,Penaeidae,06/08/2013,B,Bonanza,b,0,0
ASU,Isopoda,Pendanthura sp,06/08/2013,B,Bonanza,b,0,0
ASU,Isopoda,Mesanthura hopkinsi,07/11/2013,C,Bonanza,a,0,0
ASU,Isopoda,Mesanthura sp,07/11/2013,C,Bonanza,a,0,0
ASU,Isopoda,Metacirolana agaricicola,07/11/2013,C,Bonanza,a,0,0
ASU,Decapoda,Metapenaeopsis martinella,07/11/2013,C,Bonanza,a,0,0
ASU,Isopoda,Neocirolana obtruncata,07/11/2013,C,Bonanza,a,0,0
ASU,Decapoda,Penaeidae,07/11/2013,C,Bonanza,a,0,0
ASU,Isopoda,Pendanthura sp,07/11/2013,C,Bonanza,a,0,0
ASU,Isopoda,Mesanthura hopkinsi,07/11/2013,C,Bonanza,b,0,0
ASU,Isopoda,Mesanthura sp,07/11/2013,C,Bonanza,b,0,0
ASU,Isopoda,Metacirolana agaricicola,07/11/2013,C,Bonanza,b,0,0
ASU,Decapoda,Metapenaeopsis martinella,07/11/2013,C,Bonanza,b,0,0
ASU,Isopoda,Neocirolana obtruncata,07/11/2013,C,Bonanza,b,0,0
ASU,Decapoda,Penaeidae,07/11/2013,C,Bonanza,b,0,0
ASU,Isopoda,Pendanthura sp,07/11/2013,C,Bonanza,b,0,0
ASU,Isopoda,Mesanthura hopkinsi,14/01/2014,D,Bonanza ,a,0,0
ASU,Isopoda,Mesanthura sp,14/01/2014,D,Bonanza ,a,0,0
ASU,Isopoda,Metacirolana agaricicola,14/01/2014,D,Bonanza ,a,0,0
ASU,Decapoda,Metapenaeopsis martinella,14/01/2014,D,Bonanza ,a,0,0
ASU,Isopoda,Neocirolana obtruncata,14/01/2014,D,Bonanza ,a,0,0
ASU,Decapoda,Penaeidae,14/01/2014,D,Bonanza ,a,0,0
ASU,Isopoda,Pendanthura sp,14/01/2014,D,Bonanza ,a,0,0
ASU,Isopoda,Mesanthura hopkinsi,14/01/2014,D,Bonanza ,b,0,0
ASU,Isopoda,Mesanthura sp,14/01/2014,D,Bonanza ,b,0,0
ASU,Isopoda,Metacirolana agaricicola,14/01/2014,D,Bonanza ,b,0,0
ASU,Decapoda,Metapenaeopsis martinella,14/01/2014,D,Bonanza ,b,0,0
ASU,Isopoda,Neocirolana obtruncata,14/01/2014,D,Bonanza ,b,0,0
ASU,Decapoda,Penaeidae,14/01/2014,D,Bonanza ,b,0,0
ASU,Isopoda,Pendanthura sp,14/01/2014,D,Bonanza ,b,0,0
ASU,Decapoda,Processa profunda,06/05/2013,A,Bonanza,a,1,0.3
ASU,Tanaidacea,Psammokalliapseudes granulosus,06/05/2013,A,Bonanza,a,0,0
ASU,Tanaidacea,Pseudoapseudomorpha sp A,06/05/2013,A,Bonanza,a,0,0
ASU,Decapoda,Rostronia sp,06/05/2013,A,Bonanza,a,0,0
ASU,Isopoda,Stenetrium bowmani,08/05/2013,A,Bonanza,a,0,0
ASU,Decapoda,Synalpheus anasimus,06/05/2013,A,Bonanza,a,0,0
ASU,Amphipoda,Synopia ultramarina,06/05/2013,A,Bonanza,a,0,0
ASU,Decapoda,Processa profunda,06/05/2013,A,Bonanza,b,0,0
ASU,Tanaidacea,Psammokalliapseudes granulosus,06/05/2013,A,Bonanza,b,0,0
ASU,Tanaidacea,Pseudoapseudomorpha sp A,06/05/2013,A,Bonanza,b,0,0
ASU,Decapoda,Rostronia sp,06/05/2013,A,Bonanza,b,0,0
ASU,Isopoda,Stenetrium bowmani,06/05/2013,A,Bonanza,b,0,0
ASU,Decapoda,Synalpheus anasimus,06/05/2013,A,Bonanza,b,0,0
ASU,Amphipoda,Synopia ultramarina,06/05/2013,A,Bonanza,b,0,0
ASU,Decapoda,Processa profunda,06/08/2013,B,Bonanza,a,0,0
ASU,Tanaidacea,Psammokalliapseudes granulosus,06/08/2013,B,Bonanza,a,0,0
ASU,Tanaidacea,Pseudoapseudomorpha sp A,06/08/2013,B,Bonanza,a,0,0
ASU,Decapoda,Rostronia sp,06/08/2013,B,Bonanza,a,0,0
ASU,Isopoda,Stenetrium bowmani,06/08/2013,B,Bonanza,a,0,0
ASU,Decapoda,Synalpheus anasimus,06/08/2013,B,Bonanza,a,0,0
ASU,Amphipoda,Synopia ultramarina,06/08/2013,B,Bonanza,a,0,0
ASU,Decapoda,Processa profunda,06/08/2013,B,Bonanza,b,0,0
ASU,Tanaidacea,Psammokalliapseudes granulosus,06/08/2013,B,Bonanza,b,0,0
ASU,Tanaidacea,Pseudoapseudomorpha sp A,06/08/2013,B,Bonanza,b,0,0
ASU,Decapoda,Rostronia sp,06/08/2013,B,Bonanza,b,0,0
ASU,Isopoda,Stenetrium bowmani,06/08/2013,B,Bonanza,b,0,0
ASU,Decapoda,Synalpheus anasimus,06/08/2013,B,Bonanza,b,0,0
ASU,Amphipoda,Synopia ultramarina,06/08/2013,B,Bonanza,b,0,0
ASU,Decapoda,Processa profunda,07/11/2013,C,Bonanza,a,0,0
ASU,Tanaidacea,Psammokalliapseudes granulosus,07/11/2013,C,Bonanza,a,0,0
ASU,Tanaidacea,Pseudoapseudomorpha sp A,07/11/2013,C,Bonanza,a,0,0
ASU,Decapoda,Rostronia sp,07/11/2013,C,Bonanza,a,0,0
ASU,Isopoda,Stenetrium bowmani,07/11/2013,C,Bonanza,a,0,0
ASU,Decapoda,Synalpheus anasimus,07/11/2013,C,Bonanza,a,0,0
ASU,Amphipoda,Synopia ultramarina,07/11/2013,C,Bonanza,a,0,0
ASU,Decapoda,Processa profunda,07/11/2013,C,Bonanza,b,0,0
ASU,Tanaidacea,Psammokalliapseudes granulosus,07/11/2013,C,Bonanza,b,0,0
ASU,Tanaidacea,Pseudoapseudomorpha sp A,07/11/2013,C,Bonanza,b,0,0
ASU,Decapoda,Rostronia sp,07/11/2013,C,Bonanza,b,0,0
ASU,Isopoda,Stenetrium bowmani,07/11/2013,C,Bonanza,b,0,0
ASU,Decapoda,Synalpheus anasimus,07/11/2013,C,Bonanza,b,0,0
ASU,Amphipoda,Synopia ultramarina,07/11/2013,C,Bonanza,b,0,0
ASU,Decapoda,Processa profunda,14/01/2014,D,Bonanza ,a,0,0
ASU,Tanaidacea,Psammokalliapseudes granulosus,14/01/2014,D,Bonanza ,a,0,0
ASU,Tanaidacea,Pseudoapseudomorpha sp A,14/01/2014,D,Bonanza ,a,0,0
ASU,Decapoda,Rostronia sp,14/01/2014,D,Bonanza ,a,0,0
ASU,Isopoda,Stenetrium bowmani,14/01/2014,D,Bonanza ,a,0,0
ASU,Decapoda,Synalpheus anasimus,14/01/2014,D,Bonanza ,a,0,0
ASU,Amphipoda,Synopia ultramarina,14/01/2014,D,Bonanza ,a,0,0
ASU,Decapoda,Processa profunda,14/01/2014,D,Bonanza ,b,0,0
ASU,Tanaidacea,Psammokalliapseudes granulosus,14/01/2014,D,Bonanza ,b,0,0
ASU,Tanaidacea,Pseudoapseudomorpha sp A,14/01/2014,D,Bonanza ,b,0,0
ASU,Decapoda,Rostronia sp,14/01/2014,D,Bonanza ,b,0,0
ASU,Isopoda,Stenetrium bowmani,14/01/2014,D,Bonanza ,b,0,0
ASU,Decapoda,Synalpheus anasimus,14/01/2014,D,Bonanza ,b,0,0
ASU,Amphipoda,Synopia ultramarina,14/01/2014,D,Bonanza ,b,0,0
ASU,Amphipoda,Ampelisca sp,06/05/2013,A,Bonanza,a,0,0
ASU,Amphipoda,Ampelisca sp,06/05/2013,A,Bonanza,b,0,0
ASU,Amphipoda,Ampelisca sp,06/08/2013,B,Bonanza,a,0,0
ASU,Amphipoda,Ampelisca sp,06/08/2013,B,Bonanza,b,0,0
ASU,Amphipoda,Ampelisca sp,07/11/2013,C,Bonanza,a,0,0
ASU,Amphipoda,Ampelisca sp,07/11/2013,C,Bonanza,b,0,0
ASU,Amphipoda,Ampelisca sp,14/01/2014,D,Bonanza ,a,0,0
ASU,Amphipoda,Ampelisca sp,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Ampithoe ramondi,06/05/2013,A,Bonanza,a,0,0
CG,Decapoda,Ambidexter symmetricus,06/05/2013,A,Bonanza,a,0,0
CG,Amphipoda,Ampelisca abdita,06/05/2013,A,Bonanza,a,0,0
CG,Amphipoda,Ampithoe ramondi,06/05/2013,A,Bonanza,b,0,0
CG,Decapoda,Ambidexter symmetricus,06/05/2013,A,Bonanza,b,0,0
CG,Amphipoda,Ampelisca abdita,06/05/2013,A,Bonanza,b,0,0
CG,Amphipoda,Ampithoe ramondi,06/08/2013,B,Bonanza,a,0,0
CG,Decapoda,Ambidexter symmetricus,06/08/2013,B,Bonanza,a,0,0
CG,Amphipoda,Ampelisca abdita,06/08/2013,B,Bonanza,a,0,0
CG,Amphipoda,Ampithoe ramondi,06/08/2013,B,Bonanza,b,0,0
CG,Decapoda,Ambidexter symmetricus,06/08/2013,B,Bonanza,b,0,0
CG,Amphipoda,Ampelisca abdita,06/08/2013,B,Bonanza,b,0,0
CG,Amphipoda,Ampithoe ramondi,07/11/2013,C,Bonanza,a,0,0
CG,Decapoda,Ambidexter symmetricus,07/11/2013,C,Bonanza,a,0,0
CG,Amphipoda,Ampelisca abdita,07/11/2013,C,Bonanza,a,0,0
CG,Amphipoda,Ampithoe ramondi,07/11/2013,C,Bonanza ,b,0,0
CG,Decapoda,Ambidexter symmetricus,07/11/2013,C,Bonanza ,b,0,0
CG,Amphipoda,Ampelisca abdita,07/11/2013,C,Bonanza ,b,0,0
CG,Amphipoda,Ampithoe ramondi,14/01/2014,D,Bonanza ,a,0,0
CG,Decapoda,Ambidexter symmetricus,14/01/2014,D,Bonanza ,a,0,0
CG,Amphipoda,Ampelisca abdita,14/01/2014,D,Bonanza ,a,0,0
CG,Amphipoda,Ampithoe ramondi,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Ambidexter symmetricus,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Ampelisca abdita,14/01/2014,D,Bonanza ,b,0,0
ASU,Amphipoda,Ampithoe ramondi,06/05/2013,A,Bonanza,a,0,0
CG,Amphipoda,Anamixis cavatura,06/05/2013,A,Bonanza,a,0,0
CG,Amphipoda,Batea cuspidata,06/05/2013,A,Bonanza,a,0,0
CG,Decapoda,Calcinus tibicen,06/05/2013,A,Bonanza,a,0,0
CG,Isopoda,Calyptolana hancocki,06/05/2013,A,Bonanza,a,0,0
ASU,Amphipoda,Ampithoe ramondi,06/05/2013,A,Bonanza,b,0,0
CG,Amphipoda,Anamixis cavatura,06/05/2013,A,Bonanza,b,0,0
CG,Amphipoda,Batea cuspidata,06/05/2013,A,Bonanza,b,0,0
CG,Decapoda,Calcinus tibicen,06/05/2013,A,Bonanza,b,0,0
CG,Isopoda,Calyptolana hancocki,06/05/2013,A,Bonanza,b,0,0
ASU,Amphipoda,Ampithoe ramondi,06/08/2013,B,Bonanza,a,0,0
CG,Amphipoda,Anamixis cavatura,06/08/2013,B,Bonanza,a,0,0
CG,Amphipoda,Batea cuspidata,06/08/2013,B,Bonanza,a,0,0
CG,Decapoda,Calcinus tibicen,06/08/2013,B,Bonanza,a,0,0
CG,Isopoda,Calyptolana hancocki,06/08/2013,B,Bonanza,a,0,0
ASU,Amphipoda,Ampithoe ramondi,06/08/2013,B,Bonanza,b,0,0
CG,Amphipoda,Anamixis cavatura,06/08/2013,B,Bonanza,b,0,0
CG,Amphipoda,Batea cuspidata,06/08/2013,B,Bonanza,b,0,0
CG,Decapoda,Calcinus tibicen,06/08/2013,B,Bonanza,b,0,0
CG,Isopoda,Calyptolana hancocki,06/08/2013,B,Bonanza,b,0,0
ASU,Amphipoda,Ampithoe ramondi,07/11/2013,C,Bonanza,a,0,0
CG,Amphipoda,Anamixis cavatura,07/11/2013,C,Bonanza,a,0,0
CG,Amphipoda,Batea cuspidata,07/11/2013,C,Bonanza,a,0,0
CG,Decapoda,Calcinus tibicen,07/11/2013,C,Bonanza,a,0,0
CG,Isopoda,Calyptolana hancocki,07/11/2013,C,Bonanza,a,0,0
ASU,Amphipoda,Ampithoe ramondi,07/11/2013,C,Bonanza ,b,0,0
CG,Amphipoda,Anamixis cavatura,07/11/2013,C,Bonanza ,b,0,0
CG,Amphipoda,Batea cuspidata,07/11/2013,C,Bonanza ,b,0,0
CG,Decapoda,Calcinus tibicen,07/11/2013,C,Bonanza ,b,0,0
CG,Isopoda,Calyptolana hancocki,07/11/2013,C,Bonanza ,b,0,0
ASU,Amphipoda,Ampithoe ramondi,14/01/2014,D,Bonanza ,a,0,0
CG,Amphipoda,Anamixis cavatura,14/01/2014,D,Bonanza ,a,0,0
CG,Amphipoda,Batea cuspidata,14/01/2014,D,Bonanza ,a,0,0
CG,Decapoda,Calcinus tibicen,14/01/2014,D,Bonanza ,a,0,0
CG,Isopoda,Calyptolana hancocki,14/01/2014,D,Bonanza ,a,0,0
ASU,Amphipoda,Ampithoe ramondi,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Anamixis cavatura,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Batea cuspidata,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Calcinus tibicen,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Calyptolana hancocki,14/01/2014,D,Bonanza ,b,0,0
ASU,Amphipoda,Ampithoe ramondi,06/05/2013,A,Bonanza,a,0,0
ASU,Amphipoda,Ampithoe ramondi,06/05/2013,A,Bonanza,b,0,0
ASU,Amphipoda,Ampithoe ramondi,06/08/2013,B,Bonanza,a,0,0
ASU,Amphipoda,Ampithoe ramondi,06/08/2013,B,Bonanza,b,0,0
ASU,Amphipoda,Ampithoe ramondi,07/11/2013,C,Bonanza,a,0,0
ASU,Amphipoda,Ampithoe ramondi,07/11/2013,C,Bonanza ,b,0,0
ASU,Amphipoda,Ampithoe ramondi,14/01/2014,D,Bonanza ,a,0,0
ASU,Amphipoda,Ampithoe ramondi,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Clibabarius tricolor,06/05/2013,A,Bonanza,a,0,0
CG,Isopoda,Cymodoce sp,06/05/2013,A,Bonanza,a,0,0
CG,Decapoda,Diogenidae,06/05/2013,A,Bonanza,a,0,0
CG,Tanaidacea,Dyscapseudes sp,06/05/2013,A,Bonanza,a,0,0
CG,Decapoda,Clibabarius tricolor,06/05/2013,A,Bonanza,b,0,0
CG,Isopoda,Cymodoce sp,06/05/2013,A,Bonanza,b,0,0
CG,Decapoda,Diogenidae,06/05/2013,A,Bonanza,b,0,0
CG,Tanaidacea,Dyscapseudes sp,06/05/2013,A,Bonanza,b,0,0
CG,Decapoda,Clibabarius tricolor,06/08/2013,B,Bonanza,a,0,0
CG,Isopoda,Cymodoce sp,06/08/2013,B,Bonanza,a,0,0
CG,Decapoda,Diogenidae,06/08/2013,B,Bonanza,a,0,0
CG,Tanaidacea,Dyscapseudes sp,06/08/2013,B,Bonanza,a,0,0
CG,Decapoda,Clibabarius tricolor,06/08/2013,B,Bonanza,b,0,0
CG,Isopoda,Cymodoce sp,06/08/2013,B,Bonanza,b,0,0
CG,Decapoda,Diogenidae,06/08/2013,B,Bonanza,b,0,0
CG,Tanaidacea,Dyscapseudes sp,06/08/2013,B,Bonanza,b,0,0
CG,Decapoda,Clibabarius tricolor,07/11/2013,C,Bonanza,a,0,0
CG,Isopoda,Cymodoce sp,07/11/2013,C,Bonanza,a,0,0
CG,Decapoda,Diogenidae,07/11/2013,C,Bonanza,a,0,0
CG,Tanaidacea,Dyscapseudes sp,07/11/2013,C,Bonanza,a,0,0
CG,Decapoda,Clibabarius tricolor,07/11/2013,C,Bonanza ,b,0,0
CG,Isopoda,Cymodoce sp,07/11/2013,C,Bonanza ,b,0,0
CG,Decapoda,Diogenidae,07/11/2013,C,Bonanza ,b,0,0
CG,Tanaidacea,Dyscapseudes sp,07/11/2013,C,Bonanza ,b,0,0
CG,Decapoda,Clibabarius tricolor,14/01/2014,D,Bonanza ,a,0,0
CG,Isopoda,Cymodoce sp,14/01/2014,D,Bonanza ,a,0,0
CG,Decapoda,Diogenidae,14/01/2014,D,Bonanza ,a,0,0
CG,Tanaidacea,Dyscapseudes sp,14/01/2014,D,Bonanza ,a,0,0
CG,Decapoda,Clibabarius tricolor,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Cymodoce sp,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Diogenidae,14/01/2014,D,Bonanza ,b,0,0
CG,Tanaidacea,Dyscapseudes sp,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Gnathia beethoveni,06/05/2013,A,Bonanza,a,0,0
CG,Decapoda,Hippolyte curacaoensis,06/05/2013,A,Bonanza,a,0,0
CG,Isopoda,Stenetrium bowmani,06/05/2013,A,Bonanza,a,0,0
CG,Decapoda,Hemus sp,06/05/2013,A,Bonanza,a,0,0
CG,Amphipoda,Hourstonius tortugae,06/05/2013,A,Bonanza,a,0,0
CG,Amphipoda,Lembos unifasciatus,06/05/2013,A,Bonanza,a,0,0
CG,Decapoda,Lysmata intermedia,06/05/2013,A,Bonanza,a,0,0
CG,Decapoda,Lysmata sp,06/05/2013,A,Bonanza,a,0,0
CG,Isopoda,Mesanthura bivittata,06/05/2013,A,Bonanza,a,0,0
CG,Isopoda,Mesanthura fasciata,06/05/2013,A,Bonanza,a,0,0
CG,Amphipoda,Quadrimaera quadrimana,06/05/2013,A,Bonanza,a,0,0
CG,Cumacea,Mancomunatinae ,06/05/2013,A,Bonanza,a,0,0
CG,Decapoda,Microprosthema  semilaeve,06/05/2013,A,Bonanza,a,0,0
CG,Decapoda,Mithraculus sculptus,06/05/2013,A,Bonanza,a,0,0
CG,Isopoda,Gnathia beethoveni,06/05/2013,A,Bonanza,b,0,0
CG,Decapoda,Hippolyte curacaoensis,06/05/2013,A,Bonanza,b,0,0
CG,Isopoda,Stenetrium bowmani,06/05/2013,A,Bonanza,b,0,0
CG,Decapoda,Hemus sp,06/05/2013,A,Bonanza,b,0,0
CG,Amphipoda,Hourstonius tortugae,06/05/2013,A,Bonanza,b,0,0
CG,Amphipoda,Lembos unifasciatus,06/05/2013,A,Bonanza,b,0,0
CG,Decapoda,Lysmata intermedia,06/05/2013,A,Bonanza,b,0,0
CG,Decapoda,Lysmata sp,06/05/2013,A,Bonanza,b,0,0
CG,Isopoda,Mesanthura bivittata,06/05/2013,A,Bonanza,b,0,0
CG,Isopoda,Mesanthura fasciata,06/05/2013,A,Bonanza,b,0,0
CG,Amphipoda,Quadrimaera quadrimana,06/05/2013,A,Bonanza,b,0,0
CG,Cumacea,Mancomunatinae ,06/05/2013,A,Bonanza,b,0,0
CG,Decapoda,Microprosthema  semilaeve,06/05/2013,A,Bonanza,b,0,0
CG,Decapoda,Mithraculus sculptus,06/05/2013,A,Bonanza,b,0,0
CG,Isopoda,Gnathia beethoveni,06/08/2013,B,Bonanza,a,0,0
CG,Decapoda,Hippolyte curacaoensis,06/08/2013,B,Bonanza,a,0,0
CG,Isopoda,Stenetrium bowmani,06/08/2013,B,Bonanza,a,0,0
CG,Decapoda,Hemus sp,06/08/2013,B,Bonanza,a,0,0
CG,Amphipoda,Hourstonius tortugae,06/08/2013,B,Bonanza,a,0,0
CG,Amphipoda,Lembos unifasciatus,06/08/2013,B,Bonanza,a,0,0
CG,Decapoda,Lysmata intermedia,06/08/2013,B,Bonanza,a,0,0
CG,Decapoda,Lysmata sp,06/08/2013,B,Bonanza,a,0,0
CG,Isopoda,Mesanthura bivittata,06/08/2013,B,Bonanza,a,0,0
CG,Isopoda,Mesanthura fasciata,06/08/2013,B,Bonanza,a,0,0
CG,Amphipoda,Quadrimaera quadrimana,06/08/2013,B,Bonanza,a,0,0
CG,Cumacea,Mancomunatinae ,06/08/2013,B,Bonanza,a,0,0
CG,Decapoda,Microprosthema  semilaeve,06/08/2013,B,Bonanza,a,0,0
CG,Decapoda,Mithraculus sculptus,06/08/2013,B,Bonanza,a,0,0
CG,Isopoda,Gnathia beethoveni,06/08/2013,B,Bonanza,b,0,0
CG,Decapoda,Hippolyte curacaoensis,06/08/2013,B,Bonanza,b,0,0
CG,Isopoda,Stenetrium bowmani,06/08/2013,B,Bonanza,b,0,0
CG,Decapoda,Hemus sp,06/08/2013,B,Bonanza,b,0,0
CG,Amphipoda,Hourstonius tortugae,06/08/2013,B,Bonanza,b,0,0
CG,Amphipoda,Lembos unifasciatus,06/08/2013,B,Bonanza,b,0,0
CG,Decapoda,Lysmata intermedia,06/08/2013,B,Bonanza,b,0,0
CG,Decapoda,Lysmata sp,06/08/2013,B,Bonanza,b,0,0
CG,Isopoda,Mesanthura bivittata,06/08/2013,B,Bonanza,b,0,0
CG,Isopoda,Mesanthura fasciata,06/08/2013,B,Bonanza,b,0,0
CG,Amphipoda,Quadrimaera quadrimana,06/08/2013,B,Bonanza,b,0,0
CG,Cumacea,Mancomunatinae ,06/08/2013,B,Bonanza,b,0,0
